,image-filename,percent-price-change,missing-values,image-for-training,label
861,ACS_2005-09-30.png,0.0926739926739925,0,1,neutral
862,ACS_2005-12-31.png,-0.1279148360932747,0,0,overvalued
863,ACS_2006-03-31.png,-0.1307408649011062,0,1,overvalued
864,ACS_2006-06-30.png,-0.0536717690370082,0,1,overvalued
865,ACS_2006-09-30.png,0.1353644427304281,0,1,neutral
866,ACS_2006-12-31.png,0.1613431613431612,0,1,neutral
867,ACS_2007-03-31.png,-0.1467391304347826,0,0,overvalued
868,ACS_2007-06-30.png,-0.2048660084626233,0,1,overvalued
869,ACS_2007-09-30.png,-0.0025875796178344,0,1,neutral
870,ACS_2007-12-31.png,0.1860310421286031,0,1,neutral
871,ACS_2008-03-31.png,0.0103771702255039,0,1,neutral
872,ACS_2008-06-30.png,-0.1409609272761263,0,1,overvalued
873,ACS_2008-09-30.png,-0.054118111791428,0,1,overvalued
874,ACS_2008-12-31.png,-0.033297062023939,0,0,neutral
875,ACS_2009-03-31.png,0.1311338484025893,0,1,neutral
876,ACV1_1998-09-30.png,0.0,0,1,neutral
877,ACV1_1998-12-31.png,-0.0023606115107914,0,1,neutral
878,ACV1_1999-03-31.png,-0.0106526342809472,0,1,neutral
879,ACV1_1999-06-30.png,-0.0305352112676057,0,1,neutral
880,ACV1_1999-09-30.png,0.0297074657845235,0,0,neutral
881,ACV1_1999-12-31.png,0.1840423059042307,0,0,neutral
882,ACV1_2000-03-31.png,0.2099527559055117,0,1,undervalued
883,ACV1_2000-06-30.png,0.4008343558282209,0,1,undervalued
884,ACV1_2000-09-30.png,0.3765097875885049,0,0,undervalued
885,ACV1_2000-12-31.png,-0.0180435848924392,0,1,neutral
886,ACV1_2001-03-31.png,-0.0194024205748865,0,1,neutral
887,ACV1_2001-06-30.png,0.064223784208085,0,1,neutral
888,ACV1_2001-09-30.png,0.3885139044239596,0,1,undervalued
889,ACV1_2001-12-31.png,0.0683944077513661,0,1,neutral
890,ACV1_2002-03-31.png,-0.0920277777777778,0,1,overvalued
891,ACV1_2002-06-30.png,0.0543822763360216,0,1,neutral
892,ACV1_2002-09-30.png,0.0050784715636186,0,1,neutral
893,ACV1_2002-12-31.png,0.0138988095238094,0,0,neutral
894,ACV1_2003-03-31.png,0.1935896265181261,0,1,neutral
895,ACV1_2003-06-30.png,0.2344204068453341,0,1,undervalued
896,ACV1_2003-09-30.png,0.1187616351720091,0,0,neutral
897,ACV1_2003-12-31.png,0.1923049485173472,0,1,neutral
898,ACV1_2004-03-31.png,-0.0088899019831319,0,1,neutral
899,ACV1_2004-06-30.png,-0.0313123254886318,0,1,neutral
900,ACV1_2004-09-30.png,0.1007359705611776,0,0,neutral
901,ACV1_2004-12-31.png,-0.1078855260448837,0,1,overvalued
902,ACV1_2005-03-31.png,-0.0649811951525281,0,1,overvalued
903,ACV1_2005-06-30.png,0.055850450034618,0,0,neutral
904,ACV1_2005-09-30.png,-0.0116201117318436,0,1,neutral
905,ACV1_2005-12-31.png,0.0649180327868852,0,1,neutral
906,ACV1_2006-03-31.png,0.1437938051096542,0,1,neutral
907,ACV1_2006-06-30.png,-0.5597290640394089,0,1,overvalued
908,ACV1_2006-09-30.png,-0.5477367068590631,0,1,overvalued
909,ACV1_2006-12-31.png,0.1058275058275058,0,0,neutral
910,ACV1_2007-03-31.png,0.0834790209790209,0,0,neutral
911,ACV1_2007-06-30.png,0.0345699831365936,0,0,neutral
912,ACV1_2007-09-30.png,0.1056877773295684,0,1,neutral
913,ACV1_2007-12-31.png,0.0704971475142624,0,1,neutral
914,ACV1_2008-03-31.png,-0.0062021160160525,0,1,neutral
915,ACV1_2008-06-30.png,-0.0669965740388274,0,0,overvalued
916,ACV1_2008-09-30.png,-0.1699706314243758,0,1,overvalued
917,ACV1_2008-12-31.png,0.0375356997144022,0,1,neutral
918,ACV1_2009-03-31.png,0.2242370632463512,0,1,undervalued
919,ACV1_2009-06-30.png,0.1517892253244199,0,1,neutral
920,ACV1_2009-09-30.png,-0.0552745664739884,0,1,overvalued
921,ACV1_2009-12-31.png,-0.0751109593717992,0,1,overvalued
922,ACV1_2010-03-31.png,0.4397705544933079,0,1,undervalued
923,ACV1_2010-06-30.png,0.3672942045035068,0,1,undervalued
924,ACV1_2010-09-30.png,-0.0100929614873836,0,1,neutral
925,ADBE_1998-03-31.png,-0.3846850108616944,0,1,overvalued
926,ADBE_1998-06-30.png,0.1738782051282052,0,1,neutral
927,ADBE_1998-09-30.png,0.6987349220358929,1,1,undervalued
928,ADBE_1998-12-31.png,0.5477815699658702,0,0,undervalued
929,ADBE_1999-03-31.png,1.2731208867336334,0,1,extremely_undervalued
930,ADBE_1999-06-30.png,0.8381477398015436,0,1,undervalued
931,ADBE_1999-09-30.png,0.726247619047619,0,1,undervalued
932,ADBE_1999-12-31.png,0.8744001919385795,0,1,extremely_undervalued
933,ADBE_2000-03-31.png,0.4929160965705964,0,1,undervalued
934,ADBE_2000-06-30.png,0.07696,0,1,neutral
935,ADBE_2000-09-30.png,-0.5906873614190689,0,1,overvalued
936,ADBE_2000-12-31.png,-0.3971178131035507,0,1,overvalued
937,ADBE_2001-03-31.png,0.2137955940772841,0,1,undervalued
938,ADBE_2001-06-30.png,-0.2094627895515032,0,1,overvalued
939,ADBE_2001-09-30.png,0.1466825349598333,0,1,neutral
940,ADBE_2001-12-31.png,0.1253117206982544,0,1,neutral
941,ADBE_2002-03-31.png,-0.4784639335755059,0,1,overvalued
942,ADBE_2002-06-30.png,-0.181994459833795,0,1,overvalued
943,ADBE_2002-09-30.png,0.3681592039800994,0,0,undervalued
944,ADBE_2002-12-31.png,0.1960717913985777,0,0,neutral
945,ADBE_2003-03-31.png,0.4119999999999999,0,1,undervalued
946,ADBE_2003-06-30.png,0.1695922989807475,0,1,neutral
947,ADBE_2003-09-30.png,-0.0610352819984547,0,1,overvalued
948,ADBE_2003-12-31.png,0.0994916485112563,0,1,neutral
949,ADBE_2004-03-31.png,0.2761930883159627,0,1,undervalued
950,ADBE_2004-06-30.png,0.3861734918538088,0,0,undervalued
951,ADBE_2004-09-30.png,0.3705136471093918,0,1,undervalued
952,ADBE_2004-12-31.png,0.0336721728081321,0,0,neutral
953,ADBE_2005-03-31.png,-0.1644974125764466,0,1,overvalued
954,ADBE_2005-06-30.png,0.0746773202212661,0,0,neutral
955,ADBE_2005-09-30.png,0.4658408408408407,0,1,undervalued
956,ADBE_2005-12-31.png,-0.1707177580783528,0,1,overvalued
957,ADBE_2006-03-31.png,-0.1720870678617157,0,1,overvalued
958,ADBE_2006-06-30.png,0.356896551724138,0,1,undervalued
959,ADBE_2006-09-30.png,0.1957933807609031,0,1,neutral
960,ADBE_2006-12-31.png,0.1316391359593392,0,1,neutral
961,ADBE_2007-03-31.png,0.1057941024314537,0,1,neutral
962,ADBE_2007-06-30.png,-0.0536716820121266,0,1,overvalued
963,ADBE_2007-09-30.png,-0.2128654970760234,0,1,overvalued
964,ADBE_2007-12-31.png,0.045562411010916,0,1,neutral
965,ADBE_2008-03-31.png,0.2728083209509658,0,1,undervalued
966,ADBE_2008-06-30.png,-0.4743531547889242,0,0,overvalued
967,ADBE_2008-09-30.png,-0.6100863880457623,0,1,overvalued
968,ADBE_2008-12-31.png,0.2167530224525043,0,1,undervalued
969,ADBE_2009-03-31.png,0.9000000000000001,0,1,extremely_undervalued
970,ADBE_2009-06-30.png,0.255500354861604,0,1,undervalued
971,ADBE_2009-09-30.png,0.1080995902930978,0,1,neutral
972,ADBE_2009-12-31.png,-0.1070378745053703,0,0,overvalued
973,ADBE_2010-03-31.png,-0.1612627986348122,0,1,overvalued
974,ADBE_2010-06-30.png,-0.0776437818504098,0,1,overvalued
975,ADBE_2010-09-30.png,0.1959986436080028,0,0,neutral
976,ADBE_2010-12-31.png,0.1417295813315031,0,1,neutral
977,ADBE_2011-03-31.png,-0.3152821094414517,0,1,overvalued
978,ADBE_2011-06-30.png,-0.1851517883979562,0,1,overvalued
979,ADBE_2011-09-30.png,0.396687370600414,0,1,undervalued
980,ADBE_2011-12-31.png,0.099963113242346,0,1,neutral
981,ADBE_2012-03-31.png,-0.0729321079158018,0,1,overvalued
982,ADBE_2012-06-30.png,0.1606304493628437,0,1,neutral
983,ADBE_2012-09-30.png,0.2737448033258714,0,0,undervalued
984,ADBE_2012-12-31.png,0.2398150823461426,0,0,undervalued
985,ADBE_2013-03-31.png,0.1486316846598042,0,1,neutral
986,ADBE_2013-06-30.png,0.3232346772314147,0,1,undervalued
987,ADBE_2013-09-30.png,0.5001092896174862,0,0,undervalued
988,ADBE_2013-12-31.png,0.1366678407890103,0,0,neutral
989,ADBE_2014-03-31.png,0.047646801690223,0,1,neutral
990,ADBE_2014-06-30.png,0.1416176014874496,0,1,neutral
991,ADBE_2014-09-30.png,0.1001390820584143,0,0,neutral
992,ADBE_2014-12-31.png,0.0734256243213897,0,1,neutral
993,ADBE_2015-03-31.png,0.0037926675094818,0,1,neutral
994,ADBE_2015-06-30.png,0.1653812112782905,0,1,neutral
995,ADBE_2015-09-30.png,0.0853904282115869,0,1,neutral
996,ADBE_2015-12-31.png,0.0708473472930454,0,1,neutral
997,ADBE_2016-03-31.png,0.2017869575307494,0,1,neutral
998,ADBE_2016-06-30.png,0.010435663627153,0,1,neutral
999,ADBE_2016-09-30.png,0.1590228830742494,0,1,neutral
1000,ADBE_2016-12-31.png,0.4386844480096258,0,1,undervalued
1001,ADBE_2017-03-31.png,0.2917360879706764,0,1,undervalued
1002,ADBE_2017-06-30.png,0.2511848341232229,0,1,undervalued
1003,ADBE_2017-09-30.png,0.3529601444602089,0,1,undervalued
1004,ADBE_2017-12-31.png,0.3998997326203208,0,0,undervalued
1005,ADBE_2018-03-31.png,0.2560655893989227,0,1,undervalued
1006,ADBE_2018-06-30.png,-0.0016712426883133,0,0,neutral
1007,ADBE_2018-09-30.png,0.0018974611969185,0,0,neutral
1008,ADBE_2018-12-31.png,0.0797560683965084,0,1,neutral
1009,ADBE_2019-03-31.png,0.0776485739176546,0,1,neutral
1010,ADBE_2019-06-30.png,0.1425987449243263,0,0,neutral
1011,ADBE_2019-09-30.png,0.2130329338160346,0,0,undervalued
1012,ADBE_2019-12-31.png,0.2489904048072886,0,1,undervalued
1013,ADBE_2020-03-31.png,0.4964070468242931,0,1,undervalued
1014,ADBE_2020-06-30.png,0.2339110191412311,0,1,undervalued
1015,ADBE_2020-09-30.png,-0.1464061652854156,0,1,overvalued
1016,ADBE_2020-12-31.png,0.0575854768043939,0,1,neutral
1017,ADBE_2021-03-31.png,0.5121248553864303,0,0,undervalued
1018,ADCT1_1998-09-30.png,1.078807453416149,0,1,extremely_undervalued
1019,ADCT1_1999-09-30.png,1.547841299893353,0,1,extremely_undervalued
1020,ADCT1_2000-09-30.png,-0.6486549707602339,0,0,overvalued
1021,ADCT1_2001-09-30.png,-0.145054945054945,0,1,overvalued
1022,ADCT1_2002-09-30.png,0.5063291139240506,0,1,undervalued
1023,ADCT1_2003-09-30.png,-0.027237354085603,0,1,neutral
1024,ADCT1_2004-09-30.png,0.0271493212669683,0,1,neutral
1025,ADCT1_2005-09-30.png,0.2830945558739255,1,1,undervalued
1026,ADCT1_2006-09-30.png,0.2976939203354297,0,1,undervalued
1027,ADCT1_2007-09-30.png,-0.2320855614973262,0,1,overvalued
1028,ADCT1_2008-09-30.png,-0.3075709779179811,0,0,overvalued
1029,ADCT1_2009-09-30.png,-0.1199040767386091,0,0,overvalued
1030,ADI_1998-03-31.png,-0.4902564102564102,0,0,overvalued
1031,ADI_1998-06-30.png,0.3837209302325581,0,1,undervalued
1032,ADI_1998-09-30.png,0.7671026156941652,0,1,undervalued
1033,ADI_1998-12-31.png,0.4497478991596639,0,1,undervalued
1034,ADI_1999-03-31.png,0.5140905209222885,0,1,undervalued
1035,ADI_1999-06-30.png,1.2142360306051472,0,0,extremely_undervalued
1036,ADI_1999-09-30.png,1.8881368678323,0,1,extremely_undervalued
1037,ADI_1999-12-31.png,0.3403141361256545,0,1,undervalued
1038,ADI_2000-03-31.png,-0.2188517120166645,0,0,overvalued
1039,ADI_2000-06-30.png,-0.1374999999999999,0,1,overvalued
1040,ADI_2000-09-30.png,-0.189,0,1,overvalued
1041,ADI_2000-12-31.png,-0.1123188405797101,0,1,overvalued
1042,ADI_2001-03-31.png,-0.1728318947801068,0,1,overvalued
1043,ADI_2001-06-30.png,-0.1195918367346938,0,1,overvalued
1044,ADI_2001-09-30.png,-0.1445962732919254,0,1,overvalued
1045,ADI_2001-12-31.png,-0.5132127955493742,0,1,overvalued
1046,ADI_2002-03-31.png,-0.1957595120534417,0,1,overvalued
1047,ADI_2002-06-30.png,0.1395238095238095,0,1,neutral
1048,ADI_2002-09-30.png,0.2007945106536655,0,1,neutral
1049,ADI_2002-12-31.png,0.6510656080234015,0,1,undervalued
1050,ADI_2003-03-31.png,0.3332330827067669,0,1,undervalued
1051,ADI_2003-06-30.png,0.2110858010630221,0,1,undervalued
1052,ADI_2003-09-30.png,-0.0390254906383937,0,1,neutral
1053,ADI_2003-12-31.png,-0.1703239289446185,0,1,overvalued
1054,ADI_2004-03-31.png,-0.0549295774647888,0,0,overvalued
1055,ADI_2004-06-30.png,-0.1249370277078085,0,1,overvalued
1056,ADI_2004-09-30.png,-0.1527570789865871,0,1,overvalued
1057,ADI_2004-12-31.png,0.1283822682786413,0,1,neutral
1058,ADI_2005-03-31.png,0.0146584579302257,0,1,neutral
1059,ADI_2005-06-30.png,0.0119897959183673,0,1,neutral
1060,ADI_2005-09-30.png,0.0956370991043051,0,1,neutral
1061,ADI_2005-12-31.png,-0.1870431056213763,0,1,overvalued
1062,ADI_2006-03-31.png,-0.1790611814345992,0,1,overvalued
1063,ADI_2006-06-30.png,0.0337984496124032,0,1,neutral
1064,ADI_2006-09-30.png,0.2781882428525538,0,1,undervalued
1065,ADI_2006-12-31.png,0.0635872825434912,0,1,neutral
1066,ADI_2007-03-31.png,-0.1731590851972857,0,0,overvalued
1067,ADI_2007-06-30.png,-0.1793570219966158,0,1,overvalued
1068,ADI_2007-09-30.png,0.0127659574468085,0,1,neutral
1069,ADI_2007-12-31.png,0.0378006872852232,0,1,neutral
1070,ADI_2008-03-31.png,-0.3589435774309724,0,1,overvalued
1071,ADI_2008-06-30.png,-0.33841059602649,0,1,overvalued
1072,ADI_2008-09-30.png,-0.0098314606741573,0,1,neutral
1073,ADI_2008-12-31.png,0.3698698698698699,0,1,undervalued
1074,ADI_2009-03-31.png,0.2118203309692671,0,0,undervalued
1075,ADI_2009-06-30.png,-0.0149799050054804,0,0,neutral
1076,ADI_2009-09-30.png,0.1677721420210691,0,0,neutral
1077,ADI_2009-12-31.png,0.1020029673590504,0,1,neutral
1078,ADI_2010-03-31.png,0.1249582358837287,0,1,neutral
1079,ADI_2010-06-30.png,0.2891282396499494,0,1,undervalued
1080,ADI_2010-09-30.png,0.1972081972081972,0,1,neutral
1081,ADI_2010-12-31.png,-0.1018276762402088,0,0,overvalued
1082,ADI_2011-03-31.png,-0.0647482014388489,0,1,overvalued
1083,ADI_2011-06-30.png,0.1651162790697674,0,1,neutral
1084,ADI_2011-09-30.png,-0.0053050397877984,0,1,neutral
1085,ADI_2011-12-31.png,-0.0069860279441118,0,1,neutral
1086,ADI_2012-03-31.png,0.0618666666666666,0,0,neutral
1087,ADI_2012-06-30.png,0.1223618090452262,0,0,neutral
1088,ADI_2012-09-30.png,0.1300853842290306,0,1,neutral
1089,ADI_2012-12-31.png,0.1164092231922989,0,1,neutral
1090,ADI_2013-03-31.png,0.104,0,0,neutral
1091,ADI_2013-06-30.png,-0.032083416883898,0,1,neutral
1092,ADI_2013-09-30.png,0.0348228663446054,0,1,neutral
1093,ADI_2013-12-31.png,0.0360472343070228,0,1,neutral
1094,ADI_2014-03-31.png,-0.034818128768722,0,1,neutral
1095,ADI_2014-06-30.png,0.0418916216756648,0,1,neutral
1096,ADI_2014-09-30.png,0.2750906892382105,0,1,undervalued
1097,ADI_2014-12-31.png,0.1194703003550523,0,1,neutral
1098,ADI_2015-03-31.png,-0.0497866287339972,0,1,overvalued
1099,ADI_2015-06-30.png,-0.0766329504543116,0,1,overvalued
1100,ADI_2015-09-30.png,-0.0632069194943446,0,1,overvalued
1101,ADI_2015-12-31.png,0.1851095432603045,0,1,neutral
1102,ADI_2016-03-31.png,0.1280184659090909,0,1,neutral
1103,ADI_2016-06-30.png,0.2052326492245027,0,1,neutral
1104,ADI_2016-09-30.png,0.1994333385801983,0,1,neutral
1105,ADI_2016-12-31.png,0.0300272975432209,0,0,neutral
1106,ADI_2017-03-31.png,0.1969816272965878,0,0,neutral
1107,ADI_2017-06-30.png,0.1245583038869258,0,1,neutral
1108,ADI_2017-09-30.png,-0.0103058875123341,0,1,neutral
1109,ADI_2017-12-31.png,0.0836045337223656,0,1,neutral
1110,ADI_2018-03-31.png,-0.0342306414091058,0,1,neutral
1111,ADI_2018-06-30.png,0.0412178956089478,0,1,neutral
1112,ADI_2018-09-30.png,0.3414774030740995,0,1,undervalued
1113,ADI_2018-12-31.png,0.120747961010543,0,1,neutral
1114,ADI_2019-03-31.png,-0.0648140230867892,0,1,overvalued
1115,ADI_2019-06-30.png,-0.0260028399006035,0,1,neutral
1116,ADI_2019-09-30.png,-0.0523909664441803,0,1,overvalued
1117,ADI_2019-12-31.png,0.0464692482915717,0,1,neutral
1118,ADI_2020-03-31.png,0.1436703975299112,0,1,neutral
1119,ADI_2020-06-30.png,0.2828036569438399,0,1,undervalued
1120,ADI_2020-09-30.png,0.292162321775078,0,1,undervalued
1121,ADI_2020-12-31.png,0.1363605511436908,0,1,neutral
1122,ADM_2001-06-30.png,0.0996168582375478,0,0,neutral
1123,ADM_2001-12-31.png,-0.1087108013937282,0,0,overvalued
1124,ADM_2002-03-31.png,-0.1019382627422828,0,1,overvalued
1125,ADM_2002-06-30.png,-0.0304925723221265,0,1,neutral
1126,ADM_2002-09-30.png,-0.1366906474820143,0,1,overvalued
1127,ADM_2002-12-31.png,0.0379032258064515,0,1,neutral
1128,ADM_2003-03-31.png,0.2138888888888887,0,1,undervalued
1129,ADM_2003-06-30.png,0.1825951825951827,0,1,neutral
1130,ADM_2003-09-30.png,0.2868039664378338,0,1,undervalued
1131,ADM_2003-12-31.png,0.102496714848883,0,1,neutral
1132,ADM_2004-03-31.png,0.0065204505038529,0,1,neutral
1133,ADM_2004-06-30.png,0.3295589988081047,0,0,undervalued
1134,ADM_2004-09-30.png,0.4475853945818608,0,1,undervalued
1135,ADM_2004-12-31.png,-0.0416853428955625,0,1,neutral
1136,ADM_2005-03-31.png,0.0032546786004882,0,1,neutral
1137,ADM_2005-06-30.png,0.1534144059869037,0,1,neutral
1138,ADM_2005-09-30.png,0.3645579886455798,0,1,undervalued
1139,ADM_2005-12-31.png,0.6739659367396594,0,1,undervalued
1140,ADM_2006-03-31.png,0.1257057949479942,0,1,neutral
1141,ADM_2006-06-30.png,-0.2257751937984496,0,1,overvalued
1142,ADM_2006-09-30.png,-0.0311510031678986,0,0,neutral
1143,ADM_2006-12-31.png,0.0353566958698373,0,1,neutral
1144,ADM_2007-03-31.png,-0.0986376021798366,0,1,overvalued
1145,ADM_2007-06-30.png,0.4031429434874582,0,1,undervalued
1146,ADM_2007-09-30.png,0.2442563482466747,0,1,undervalued
1147,ADM_2007-12-31.png,-0.2730992892526384,0,1,overvalued
1148,ADM_2008-03-31.png,-0.4676870748299319,0,1,overvalued
1149,ADM_2008-06-30.png,-0.1457777777777778,0,1,overvalued
1150,ADM_2008-09-30.png,0.2679141944317663,0,1,undervalued
1151,ADM_2008-12-31.png,-0.0714533472077696,0,1,overvalued
1152,ADM_2009-03-31.png,0.0518358531317493,0,1,neutral
1153,ADM_2009-06-30.png,0.1695928277923047,0,1,neutral
1154,ADM_2009-09-30.png,-0.0109514031485284,0,1,neutral
1155,ADM_2009-12-31.png,-0.1753433407856914,0,1,overvalued
1156,ADM_2010-03-31.png,0.1044982698961938,0,0,neutral
1157,ADM_2010-06-30.png,0.1649883810999224,0,0,neutral
1158,ADM_2010-09-30.png,0.1281328320802003,0,1,neutral
1159,ADM_2010-12-31.png,0.0023271276595744,0,1,neutral
1160,ADM_2011-03-31.png,-0.3110247153568453,0,1,overvalued
1161,ADM_2011-06-30.png,-0.0514096185737975,0,1,overvalued
1162,ADM_2011-09-30.png,0.2760983474405482,0,1,undervalued
1163,ADM_2011-12-31.png,0.0321678321678321,0,1,neutral
1164,ADM_2012-03-31.png,-0.1415034744156664,0,1,overvalued
1165,ADM_2012-06-30.png,-0.0721544715447154,0,1,overvalued
1166,ADM_2012-09-30.png,0.2409860191317143,0,1,undervalued
1167,ADM_2012-12-31.png,0.2380430814165752,0,1,undervalued
1168,ADM_2013-03-31.png,0.0922027868366441,0,1,neutral
1169,ADM_2013-06-30.png,0.279858448835152,0,1,undervalued
1170,ADM_2013-09-30.png,0.1777958740499456,0,1,neutral
1171,ADM_2013-12-31.png,0.0163594470046083,0,1,neutral
1172,ADM_2014-03-31.png,0.1776907121456557,0,0,neutral
1173,ADM_2014-06-30.png,0.1788710043074133,0,1,neutral
1174,ADM_2014-09-30.png,-0.0724070450097847,0,1,overvalued
1175,ADM_2014-12-31.png,-0.0726923076923077,0,1,overvalued
1176,ADM_2015-03-31.png,-0.1255274261603374,0,1,overvalued
1177,ADM_2015-06-30.png,-0.2393197843218581,0,1,overvalued
1178,ADM_2015-09-30.png,-0.1240048250904704,0,1,overvalued
1179,ADM_2015-12-31.png,0.1693020719738277,0,1,neutral
1180,ADM_2016-03-31.png,0.1613880473698705,0,0,neutral
1181,ADM_2016-06-30.png,0.0643506644905572,0,1,neutral
1182,ADM_2016-09-30.png,0.0917714014702394,0,0,neutral
1183,ADM_2016-12-31.png,-0.093537787513691,0,1,overvalued
1184,ADM_2017-03-31.png,-0.0766724587315378,0,1,overvalued
1185,ADM_2017-06-30.png,-0.0314161430642823,0,0,neutral
1186,ADM_2017-09-30.png,0.0202305339920018,0,1,neutral
1187,ADM_2017-12-31.png,0.1434630738522954,0,1,neutral
1188,ADM_2018-03-31.png,0.1590961494120361,0,1,neutral
1189,ADM_2018-06-30.png,-0.1060440759327951,0,1,overvalued
1190,ADM_2018-09-30.png,-0.1420330216829122,0,1,overvalued
1191,ADM_2018-12-31.png,-0.004149377593361,0,0,neutral
1192,ADM_2019-03-31.png,-0.0477625782517969,0,1,overvalued
1193,ADM_2019-06-30.png,0.136029411764706,0,1,neutral
1194,ADM_2019-09-30.png,-0.1434136839542245,0,0,overvalued
1195,ADM_2019-12-31.png,-0.13915857605178,0,0,overvalued
1196,ADM_2020-03-31.png,0.3214894826606027,0,1,undervalued
1197,ADM_2020-06-30.png,0.2634085213032581,0,0,undervalued
1198,ADM_2020-09-30.png,0.2260701226070122,0,1,undervalued
1199,ADM_2020-12-31.png,0.2021424320571316,0,0,neutral
1200,ADP_1998-03-31.png,0.0982956215104319,0,1,neutral
1201,ADP_1998-06-30.png,0.1003018660812294,0,0,neutral
1202,ADP_1998-09-30.png,0.1071571906354515,0,1,neutral
1203,ADP_1998-12-31.png,0.0973936899862826,0,0,neutral
1204,ADP_1999-03-31.png,0.0785403576607056,0,1,neutral
1205,ADP_1999-06-30.png,0.2245454545454546,0,1,undervalued
1206,ADP_1999-09-30.png,0.0811113600717005,0,1,neutral
1207,ADP_1999-12-31.png,-0.005939123979213,0,0,neutral
1208,ADP_2000-03-31.png,0.3861139896373056,0,1,undervalued
1209,ADP_2000-06-30.png,0.1820388349514563,0,0,neutral
1210,ADP_2000-09-30.png,-0.1869019138755979,0,1,overvalued
1211,ADP_2000-12-31.png,-0.2149739377665455,0,1,overvalued
1212,ADP_2001-03-31.png,-0.1349760941522619,0,1,overvalued
1213,ADP_2001-06-30.png,0.1851106639839033,0,1,neutral
1214,ADP_2001-09-30.png,0.238732993197279,0,1,undervalued
1215,ADP_2001-12-31.png,-0.2606112054329372,0,1,overvalued
1216,ADP_2002-03-31.png,-0.4032950060065213,0,1,overvalued
1217,ADP_2002-06-30.png,-0.0987370838117106,0,1,overvalued
1218,ADP_2002-09-30.png,-0.1144664941041128,0,1,overvalued
1219,ADP_2002-12-31.png,-0.1373248407643312,0,1,overvalued
1220,ADP_2003-03-31.png,0.1643390711269893,0,1,neutral
1221,ADP_2003-06-30.png,0.1698168930891908,0,1,neutral
1222,ADP_2003-09-30.png,0.1715481171548116,0,1,neutral
1223,ADP_2003-12-31.png,0.0573087604140369,0,1,neutral
1224,ADP_2004-03-31.png,-0.0161904761904761,0,0,neutral
1225,ADP_2004-06-30.png,0.0589780324737344,0,1,neutral
1226,ADP_2004-09-30.png,0.0878509196515005,0,1,neutral
1227,ADP_2004-12-31.png,-0.0536640360766629,0,1,overvalued
1228,ADP_2005-03-31.png,-0.0424916573971079,0,1,neutral
1229,ADP_2005-06-30.png,0.0936383130807719,0,1,neutral
1230,ADP_2005-09-30.png,0.0613382899628252,0,1,neutral
1231,ADP_2005-12-31.png,-0.0119825708061001,0,0,neutral
1232,ADP_2006-03-31.png,0.0363397548161121,0,0,neutral
1233,ADP_2006-06-30.png,0.0859977949283351,0,1,neutral
1234,ADP_2006-09-30.png,0.0223912125052808,0,1,neutral
1235,ADP_2006-12-31.png,-0.0158375634517766,0,0,neutral
1236,ADP_2007-03-31.png,-0.0510330578512396,0,1,overvalued
1237,ADP_2007-06-30.png,-0.0812873942644934,0,1,overvalued
1238,ADP_2007-09-30.png,-0.0770738079686479,0,1,overvalued
1239,ADP_2007-12-31.png,-0.0590613069840557,0,0,overvalued
1240,ADP_2008-03-31.png,0.0084925690021231,0,1,neutral
1241,ADP_2008-06-30.png,-0.0610978520286395,0,1,overvalued
1242,ADP_2008-09-30.png,-0.1775438596491229,0,0,overvalued
1243,ADP_2008-12-31.png,-0.0991357397051348,0,1,overvalued
1244,ADP_2009-03-31.png,0.1177474402730375,0,1,neutral
1245,ADP_2009-06-30.png,0.2082392776523703,0,0,neutral
1246,ADP_2009-09-30.png,0.1315521628498728,0,0,neutral
1247,ADP_2009-12-31.png,-0.0597851471275105,0,1,overvalued
1248,ADP_2010-03-31.png,-0.0548684506408814,0,1,overvalued
1249,ADP_2010-06-30.png,0.1495280675608545,0,1,neutral
1250,ADP_2010-09-30.png,0.2207946704734713,0,1,undervalued
1251,ADP_2010-12-31.png,0.1382886776145202,0,1,neutral
1252,ADP_2011-03-31.png,-0.0810758136815436,0,1,overvalued
1253,ADP_2011-06-30.png,0.0252467729688686,0,0,neutral
1254,ADP_2011-09-30.png,0.1705196182396606,0,1,neutral
1255,ADP_2011-12-31.png,0.030549898167006,0,1,neutral
1256,ADP_2012-03-31.png,0.0628737090052545,0,1,neutral
1257,ADP_2012-06-30.png,0.0228171038447718,0,0,neutral
1258,ADP_2012-09-30.png,0.1085918854415275,0,1,neutral
1259,ADP_2012-12-31.png,0.2095555945898471,0,1,undervalued
1260,ADP_2013-03-31.png,0.1130247578040903,0,1,neutral
1261,ADP_2013-06-30.png,0.1733807725820506,0,1,neutral
1262,ADP_2013-09-30.png,0.0674219397623654,0,1,neutral
1263,ADP_2013-12-31.png,-0.0187997376205151,0,1,neutral
1264,ADP_2014-03-31.png,0.0753300543618948,0,0,neutral
1265,ADP_2014-06-30.png,0.0515893037336024,0,1,neutral
1266,ADP_2014-09-30.png,0.0308136735676456,0,1,neutral
1267,ADP_2014-12-31.png,-0.0376634280916396,0,0,neutral
1268,ADP_2015-03-31.png,-0.0623540401681457,0,1,overvalued
1269,ADP_2015-06-30.png,0.0559641032032904,0,0,neutral
1270,ADP_2015-09-30.png,0.1171855541718555,0,0,neutral
1271,ADP_2015-12-31.png,0.084395656279509,0,1,neutral
1272,ADP_2016-03-31.png,-0.0168320142681974,0,1,neutral
